,name,salary_from,salary_to,salary_currency,area_name,published_at
3602,Analyst Researcher (Fintech),100000.0,150000.0,RUR,Москва,2022-12-23T15:13:37+0300
3603,Оператор станков с ЧПУ,55000.0,60000.0,RUR,Видное,2022-12-23T15:27:46+0300
3604,Kanban Coach,,,,Санкт-Петербург,2022-12-23T14:44:19+0300
3605,Ведущий PHP разработчик/Senior PHP Developer,,270000.0,RUR,Москва,2022-12-23T16:43:23+0300
3606,Javascript разработчик веб приложения для отрисовки схем,,,,Москва,2022-12-23T21:36:35+0300
3607,Шлифовщик,60000.0,,RUR,Воронеж,2022-12-23T15:33:34+0300
3608,Программист- консультант 1С,60000.0,,RUR,Москва,2022-12-23T17:48:59+0300
3609,Специалист НСИ,,,,Казань,2022-12-23T16:44:04+0300
3610,Senior Javascript developer,,,,Москва,2022-12-23T14:21:32+0300
3611,Руководитель отдела системного администрирования,,,,Москва,2022-12-23T16:24:21+0300
3612,"Руководитель направления по управлению, систематизации и интеграции бизнес-процессов",,,,Москва,2022-12-23T17:19:27+0300
3613,Product Analyst,,,,Астана,2022-12-23T16:28:44+0300
3614,Наладчик станков с ЧПУ 4 разряда,54400.0,54400.0,RUR,Санкт-Петербург,2022-12-23T16:05:18+0300
3615,Инженер-программист станков с ПУ (г. Миасс),,80000.0,RUR,Миасс,2022-12-23T13:59:35+0300
3616,Технический специалист,45000.0,,RUR,Новосибирск,2022-12-23T13:30:00+0300
3617,Web-разработчик сайтов – программист BITRIX PHP,130000.0,180000.0,RUR,Москва,2022-12-23T20:18:25+0300
3618,Помощник менеджера по продажам,35000.0,40000.0,RUR,Казань,2022-12-23T12:30:13+0300
3619,Product analyst,,,,Санкт-Петербург,2022-12-23T15:53:56+0300
3620,Аналитик рынка,,,,Санкт-Петербург,2022-12-23T17:11:04+0300
3621,Фрезеровщик,105000.0,,RUR,Курган,2022-12-23T12:47:41+0300
3622,Руководитель направления развития кредитования в партнерах,,,,Москва,2022-12-23T16:31:52+0300
3623,Эксперт по криптографической защите информации,,,,Москва,2022-12-23T14:16:20+0300
3624,Инженер-конструктор (машины и механизмы сельскохозяйственного назначения),70000.0,,RUR,Железнодорожный,2022-12-23T13:51:29+0300
3625,Инженер по БДД и охране труда отдела эксплуатации транспорта,,75000.0,RUR,Казань,2022-12-23T22:20:27+0300
3626,Data Engineer,,,,Краснодар,2022-12-23T17:10:40+0300
3627,Инженер по тестированию,,,,Москва,2022-12-23T15:06:03+0300
3628,Методолог,70000.0,150000.0,RUR,Москва,2022-12-23T13:36:15+0300
3629,"Программист SQL, c#/c++",200000.0,300000.0,RUR,Санкт-Петербург,2022-12-23T14:39:53+0300
3630,Инженер-механик,50000.0,,RUR,Кирово-Чепецк,2022-12-23T16:15:32+0300
3631,Инженер-программист (Hardware),,,,Новосибирск,2022-12-23T12:11:51+0300
3632,Инженер-Программист микроконтроллеров на С/С++ / Embedded разработчик,100000.0,200000.0,RUR,Москва,2022-12-23T14:50:12+0300
3633,QA инженер,,,,Новосибирск,2022-12-23T16:08:47+0300
3634,"Специалист по ремонту цифровой техники (смартфоны, планшеты, ноутбуки, ПК)",60000.0,,RUR,Москва,2022-12-23T20:28:51+0300
3635,Аналитик отдела мониторинга модели цифрового развития,,,,Москва,2022-12-23T17:35:48+0300
3636,Монтажник слаботочных систем,91200.0,,RUR,Санкт-Петербург,2022-12-23T19:10:54+0300
3637,Старший аналитик в управление портфельной отчетности,,,,Алматы,2022-12-23T14:28:25+0300
3638,Ведущий инженер (управление проектами),60000.0,110000.0,RUR,Санкт-Петербург,2022-12-23T16:05:18+0300
3639,Дежурный инженер,44500.0,,RUR,Сочи,2022-12-23T15:52:37+0300
3640,Middle Python Developer,2000.0,4000.0,USD,Москва,2022-12-23T22:49:47+0300
3641,Установщик дополнительного оборудования/Инженер,110000.0,180000.0,RUR,Москва,2022-12-23T15:41:42+0300
3642,Продуктовый аналитик / Middle Product Analyst,,,,Москва,2022-12-23T16:26:26+0300
3643,C++ разработчик (Senior / Middle),4000.0,,USD,Москва,2022-12-23T15:54:47+0300
3644,Сервисный инженер,70000.0,,RUR,Санкт-Петербург,2022-12-23T16:37:58+0300
3645,Ведущий системный администратор,,,,Москва,2022-12-23T14:56:15+0300
3646,2D Artist Casual (Middle/Senior),600.0,2000.0,USD,Армения,2022-12-23T18:20:51+0300
3647,Инженер по ремонту кофейного оборудования,80000.0,100000.0,RUR,Москва,2022-12-23T16:45:22+0300
3648,Автомеханик / автослесарь / электромеханик,,,,Москва,2022-12-23T14:46:33+0300
3649,Электромеханик (группа обеспечения инженерных сетей),,,,Зеленоград,2022-12-23T17:24:49+0300
3650,Специалист по процессному управлению (Аналитик бизнес-процессов),70920.0,85100.0,RUR,Калининград,2022-12-23T16:23:16+0300
3651,Ведущий геоаналитик,,,,Москва,2022-12-23T14:46:37+0300
3652,Системный администратор Linux,85000.0,,RUR,Санкт-Петербург,2022-12-23T22:00:17+0300
3653,Product UI/UX Designer,,,,Армения,2022-12-23T22:32:50+0300
3654,Программист 1С,150000.0,200000.0,RUR,Москва,2022-12-23T14:14:33+0300
3655,Наладчик-оператор станков с ЧПУ (Ярославль),50000.0,73000.0,RUR,Ярославль,2022-12-23T15:10:17+0300
3656,"Системный аналитик (Data-аналитик) бизнес стрима ""Аналитика и отчетность""",,,,Москва,2022-12-23T17:28:00+0300
3657,Ученик Компьютерного мастера,64000.0,,RUR,Обнинск,2022-12-23T15:49:27+0300
3658,IT System Administrator (Google Workspace),,,,Москва,2022-12-23T15:35:54+0300
3659,Механик по ремонту теплового оборудования,70000.0,,RUR,Москва,2022-12-23T15:23:22+0300
3660,Программист React Native ( Middle/Senior),,,,Екатеринбург,2022-12-23T16:51:29+0300
3661,Системный аналитик,,,,Санкт-Петербург,2022-12-23T15:39:37+0300
3662,Аналитик-консультант Navision,,,,Москва,2022-12-23T12:32:15+0300
3663,Сервисный инженер/механик (промышленное оборудование),,,,Самара,2022-12-23T14:58:09+0300
3664,Программист-разработчик игр (Senior),4000.0,8000.0,USD,Санкт-Петербург,2022-12-23T19:30:05+0300
3665,Директор e-commerce,180000.0,,RUR,Москва,2022-12-23T21:45:29+0300
3666,Сервисный инженер (обслуживание и ремонт спецтехники),120000.0,,RUR,Курган,2022-12-23T22:11:58+0300
3667,2D / 3D Generalist,,,,Москва,2022-12-23T15:41:21+0300
3668,Developer Python,130000.0,,RUR,Санкт-Петербург,2022-12-23T17:01:28+0300
3669,Системный аналитик DWH,,,,Краснодар,2022-12-23T17:10:40+0300
3670,Flutter Middle Developer,,,,Москва,2022-12-23T15:45:59+0300
3671,Станочник широкого профиля,55000.0,,RUR,Бердск,2022-12-23T16:20:38+0300
3672,"Техник по ремонту оборудования / электромеханик (г. Ялта, Республика Крым)",45000.0,,RUR,Симферополь,2022-12-23T15:27:45+0300
3673,Оператор-наладчик станков с ЧПУ,70000.0,,RUR,Пермь,2022-12-23T14:28:34+0300
3674,Менеджер-аналитик отдела продаж,70000.0,,RUR,Москва,2022-12-23T16:38:49+0300
3675,Главный механик пищевого производства,,,,Подольск (Московская область),2022-12-23T15:08:40+0300
3676,IOS-разработчик в Рекламную сеть Яндекса,,,,Санкт-Петербург,2022-12-23T19:48:06+0300
3677,Сетевой инженер,,,,Санкт-Петербург,2022-12-23T15:01:30+0300
3678,Разработчик Full Stack,230000.0,350000.0,RUR,Москва,2022-12-23T14:57:36+0300
3679,С/С++ Developer (Wireless),,,,Новосибирск,2022-12-23T12:29:35+0300
3680,Специалист по проектам,,,,Санкт-Петербург,2022-12-23T17:40:35+0300
3681,Инженер-программист,100000.0,140000.0,RUR,Курск,2022-12-23T13:53:00+0300
3682,Аналитик,,,,Санкт-Петербург,2022-12-23T15:07:43+0300
3683,DevOps инженер,,,,Москва,2022-12-23T15:12:07+0300
3684,Программист 1С (удаленно),150000.0,,RUR,Москва,2022-12-23T16:23:18+0300
3685,Java Developer (удаленно),,,,Москва,2022-12-23T15:08:17+0300
3686,Специалист по процессному управлению,30000.0,,RUR,Ростов-на-Дону,2022-12-23T15:10:23+0300
3687,IT-специалист (КриптоПро),150.0,,RUR,Москва,2022-12-23T14:30:10+0300
